comment_id,video_title,comment_text,author_name,published_at,like_count,reply_count
"UgyX7Bl6ZfLPK6J2R9V4AaABAg","Did I Waste $1500 on a 50W Laser Cutter from China?","Sorry but I find it quite annoying that people keep referring to these lasers as “Chinese” Lasers. I’m sure you already know that most everything you use, from clothing to computer are made in China, or has a part that’s made there. Who F-ing cares if it’s from China or made in someone’s back yard in Tijuana, so long as it’s good quality and works.  The “made in china” slur Is not relevant in todays culture. When the US consumer market becomes predominantly made in the USA, then saying “made in china” might have some relevance.","@MSRWorkshop","2022-07-22T20:34:40",5,0
"UgzP9KEDjpLUJEZg3rV4AaABAg","Should you upgrade a budget laser cutter?","I dig the new format, but seems that the costs were a bit flated. In my experience, maxing out the k40 can be done for about $750 that includes upgrading the board which only costs me 50 dollars for a grbl off line board with wifi and touchscreen, along with air assist, water cooler, dope digital panel, one button emergency shut off and of course some RGB to wrap up the whole thing and give the laser that, ""looks way more impressive and than it really is"" look.","@williamrodriguezmswlcsw8119","2022-07-22T04:07:11",1,0
"UgwWz2uQJZcErpWY_cx4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Please stop saying ""Laser Diode"" It's a ""Diode Laser"" It sounds picky, but there's a big difference between the two. Also you're showing upgrades to the D1, not the D1 Pro, it already has those upgrades.","@wgatcheesesmeoff1750","2022-07-22T02:19:56",0,0
"Ugw3s7w9Vad3VhhdnTN4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","Can this machine cut thin aluminum ? .... im looking to cut number shapes for my house number ....","@guillermomartinezyg.2547","2022-07-22T00:50:15",0,1
"UgwOvvJDs7PauWzJI6B4AaABAg","Why are custom laser cut maps so hard to make?","Cool as an overview but could not call it a tutorial - tutorials teach and DO get down into the weeds!!! They also understand students know nothing and go slow with big screen shots showing menu items being selected... you know... teaching? Then you can call it a tutorial that gets down in the weeds","@chrisplatyyjones5087","2022-07-21T16:53:48",5,0
"Ugxe7aRB2y7UHNlwbY54AaABAg","I've Never Seen A Laser Do THIS Before! - Laserpecker 2 Review","Just received my unit - thanks for the video (John 3:16)","@darrellcheeks1964","2022-07-21T05:20:08",0,0
"Ugx-SP1JtQ9Wspi2qOF4AaABAg","What Can a $500 CNC Do? Genmitsu 3020 Pro Max","I have a 500 watt spindle. Will that fir this machine?  It’s a 52mm and is there enough power for it or can I use the power supply it as with it?  Thank you","@RockhollowCNCServices","2022-07-21T00:44:25",1,0
"Ugwa7kKzd2r3OAMScr54AaABAg","The Nicest Laser Engraver This Year? The xTool D1 Review","will that work on animal eartags?rubberize materials.","@g2183mac","2022-07-20T17:16:44",0,0
"UgwWxM-v9aMC50rbZI54AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","What would your recommendation(s) for a machine that can engrave business card size blanks?  One requirement I have is that it’s possible to make this machine automatic so it needs to be open so I can fabricate some kind of mechanism to place and remove pieces","@StahlFirearmsNo2","2022-07-20T00:33:25",0,0
"UgzLUGrDK0HaP-jqELJ4AaABAg","The Best Laser Cutter for any Budget?","I work as a laser operator, the machine i use is worth over £1,000,000 and cuts 40mm stainless 🤣","@banton9368","2022-07-19T22:50:52",0,0
"UgwkxM22P1vRkdoXaYJ4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Hi, are you using the lightburn or the program that follows with xtool?","@downmemorylane7677","2022-07-19T21:58:47",0,1
"Ugw2ECTPcBe-y0yeWNx4AaABAg","I've Never Seen A Laser Do THIS Before! - Laserpecker 2 Review","Have you seen a Maslow CNC before?  They have a work area of 4'x8' and can be wall mounted, and now sell with an optional laser engraver.  Been super curious if the laser engraver is worthwhile","@brichardson7884","2022-07-19T04:45:46",0,1
"UgwAUoxAFh2rgGiLf1J4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","how is the exhaust? If I run this in my bedroom will it smoke up the room or is there a way to redirect the fumes!","@Hamiora_art","2022-07-18T08:23:35",0,1
"UgwLsIeYp0_5stKOKJl4AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","Could you recommend a machine in this same price range or thereabouts that is capable of cutting sheet styrene, pvc board and plexiglass in thicknesses that are no greater than a quarter inch?","@danholzer4626","2022-07-18T04:25:07",1,0
"UgyawR9gJWvJifKpEs94AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","Can you recommend a machine that is capable of cutting styrene,pvc board and plexiglass in thicknesses that are no? greater than a quarter inch in the same price range","@danholzer4626","2022-07-18T04:23:05",0,0
"UgzuPNY81wBKpNA34QV4AaABAg","This has some Serious POWER! Atomstack X20 Pro Laser Review","Hi Brandon, currently considering purchasing my first Laser. I'm a little up in the air between the Atomstack X20, and the Xtool DI Pro 20W, any suggestions??","@stevenhochstuhl5285","2022-07-17T21:16:36",0,1
"UgyHRmDkRYPzgpwa9Uh4AaABAg","Night Sky Star Map Wall Sign (THAT LIGHTS UP!!)  // DIY","The stars are Gods children not what you've been mislead to believe in!!","@michelemcguire8995","2022-07-17T06:53:17",0,0
"UgwhVFtDS8Sp8gk6t7t4AaABAg","This has some Serious POWER! Atomstack X20 Pro Laser Review","Does the compressor going through the head just blow the smoke away, or does it also get used to help cool the diode.","@tannimkyraxx","2022-07-16T18:53:50",0,3
"UgxzqI9zQskmc2eDnp14AaABAg","Welded DIY Metal Bed, This is What I MESSED Up","I'm lost here, did you just guess at what you needed for structural steel?  I'm a network engineer, and it looks like you didn't even look at any contemporaneous  examples before jumping in...  Kudo's though for showing your mistakes.","@boots7859","2022-07-16T05:25:47",1,1
"UgwkSzAIIZzvnSnMPM14AaABAg","The First Laser AND Blade Cutter!  xTool M1 Laser & Blade Cutter Review","To clean the base plate and the prisms you can use warm water and dish soap as well.","@heatherlee90","2022-07-16T03:25:45",0,0
"UgxwEQvN0mK4K2GlSat4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","I just binge watched a lot of your videos after looking at the Atomstack and trying to learn about the different variables and stuff to consider. If I was going to start with the 20w laser I'd probably lean toward the Atomstack, but if I want to start out with the 10w or maybe even the 5w and then upgrading to the 20w or something down the line, which would you go for? Looking to mostly cut out board game components, so a recommendation for initial power would be helpful as well.","@ChambersWrestling","2022-07-15T18:56:22",1,4
"UgzuQ6y6vp2V2PlMeCt4AaABAg","The Best Rotary for a Diode Laser - xTool RA2 Pro Review","Hay great video Thanks for your time and info👍🏻 I have a question on a longer ray 5  Longer ray 5 how would you connect a rotary tool?","@19134ANDY","2022-07-15T18:53:39",0,0
"Ugz0_UW_gMgkFTA76c54AaABAg","Cheaper and Better?  Atomstack X7 Pro Laser Engraver Review","Do you ever check the speeds of these?  11,000 mm/sec is 36 ft/sec or 24 mph...","@samfischer3897","2022-07-15T15:47:26",0,0
"UgyG4HhTLribiJdM1el4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","How many of the guys in the comments section are using this for business? I have a graphics/sign business and want to add laser engraving to my product line just wondering if this will get it done.","@jameslong1644","2022-07-15T13:39:39",3,0
"UgwVQbfvcFoaGzNaOxd4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Does the xtool sell extension to cut larger material?","@bokiam","2022-07-15T05:38:44",0,1
"Ugyuh3vayMTwZVeC2_d4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","You mentioned fiber for cutting metal, which one would you recommend that cuts metal, leather, wood, plastic etc.? Thanks","@alexroquesanchez2670","2022-07-15T04:16:21",0,0
"Ugy85m7wvrEaVjSxO2l4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","neje is still best and biggest diode, you are leaving this out","@lumanation2032","2022-07-14T23:56:14",0,1
"UgyuIQgbJQYFZYqD6GZ4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","How about the problems with the machine kicking back into the limit switches and not allowing to get to the same position?","@Lucas-yg8rn","2022-07-14T16:06:49",3,0
"UgzY8EFNn9SnY8v_rqt4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","I already had de d1 10w model will be possible to buy just the laser???","@gersonrenesol","2022-07-14T04:30:08",0,0
"UgyeW5KgpQt34dV0liB4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","My wife bought me an XTool D1 for Father's Day. I can't get anyone at XTool to get back to me to upgrade to the D1 Pro. I haven't taken the unit out of the box, in case they get back to me. I've tried every email I can find to reach XTool, but they haven't responded. Damn!","@jimnugent1143","2022-07-13T23:26:14",4,0
"UgzwnfkAdWu97CXFdY14AaABAg","This has some Serious POWER! Atomstack X20 Pro Laser Review","I have the x20 and I’m new to the game but I’m happy with the product with the enclosure.Hopefully I get a co2 laser.","@michaelmarshall164","2022-07-13T23:26:00",0,1
"UgwH1J_g1e6O4xzxCe94AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","I'm new to lasers and learned a lot through this channel. I'm curious your thought on Xtool's new enclosure for the D1 Pro. If laser cutters are vented out a window is that sufficient enough?","@theLorax","2022-07-13T22:49:51",0,1
"UgwwwtQBpLKfFVsUnyd4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Tha atomstack can also make use of an extension kit, is the build quality that inferior? I'm considering one of these machines in the next 2 months.","@seansersmylie","2022-07-13T18:49:23",0,0
"UgzxW8m1ErRyXN2_JPJ4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Hi, could you clarify that the limit switches actually work for homing and not just bumpers to avoid grinding? I've been unable to get an answer out of Xtool, and none of the videos so far show the machine homing to the limit switches. Also, are you able to change your homing corner in Lightburn given the additional switches?","@Grimm0ne","2022-07-13T16:20:49",0,1
"UgzzncZRGk9-JKad0r94AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","I just bout the Atomstack X20pro. I looked at both units and both are great. Xtool I think the build seems better however the fact air assist is not included for a high end model was what turned me off. Also I think the Atomstacks laser cover is better at protecting the eyes.","@vincentstoffels784","2022-07-13T09:13:13",2,3
"UgxVPZxLe0MB4tfuqxJ4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","I already put my money down on the Atomstack! Good to hear that the differences aren't too substantial.","@-vermin-","2022-07-13T08:34:11",3,0
"UgxkocLpPGO6rqUjfO14AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Sent back a genmitsu jensoku lc-40 because it is only 5 watts. If the work area on the lc-40 was the same as Xtool d1 or larger & it had a 10 or 20w laser option, it would be the far superior machine. For ENGRAVING, genmitsu jensoku lc-40 is superior. I want to cut thin wood & use rotary, though. So I was forced to by d1 pro 10w since 20w is way too expensive right now. Speed trade off, right? If lc-40 had 10 or 20w, I definitely would have bought that. If I was ONLY engraving, it would be the best laser for that, hands down. Build is just that much better. Linear rails, no brainer.","@bestyoutubernonegraternumber1","2022-07-13T06:24:05",0,0
"UgyAVQx5RseK9poojcR4AaABAg","The Nicest Laser Engraver This Year? The xTool D1 Review","how to i start my first project. i have no experience","@jebbergstrom3805","2022-07-13T02:21:01",0,0
"UgyKEPWA5I5VXTetbJd4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","With the cost of this unit being 1200 usd,  I'm starting to think co2 laser vs diode.","@markferrick10","2022-07-13T02:16:32",3,1
"Ugy5z_EpOzVlN1Lfc0B4AaABAg","3 HUGE Upgrades in the xTool D1 Pro!","Brandon, how does the laser dot size (.08 x .1) or any of the others, compare to the size of the dot on a k40 or larger co2 lasers…. I would love to see the dot size  compare to each other including co2…","@thanemakes5377","2022-07-13T00:55:24",15,0
